userId,movieId,tag,timestamp,tag_clean,tag_datetime,tag_year,title,genres,movie_year
474,2648,In Netflix queue,1137200966,in netflix queue,2006-01-14 01:09:26+00:00,2006,Frankenstein (1931),Drama|Horror|Sci-Fi,1931.0
474,2660,aliens,1137521194,aliens,2006-01-17 18:06:34+00:00,2006,"Thing from Another World, The (1951)",Horror|Sci-Fi,1951.0
474,2664,1950s,1138032017,1950s,2006-01-23 16:00:17+00:00,2006,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,1956.0
474,2677,In Netflix queue,1137202023,in netflix queue,2006-01-14 01:27:03+00:00,2006,Buena Vista Social Club (1999),Documentary|Musical,1999.0
474,2692,alternate endings,1138032166,alternate endings,2006-01-23 16:02:46+00:00,2006,Run Lola Run (Lola rennt) (1998),Action|Crime,1998.0
474,2693,Star Trek,1138032207,star trek,2006-01-23 16:03:27+00:00,2006,Trekkies (1997),Documentary,1997.0
474,2699,spiders,1137373650,spiders,2006-01-16 01:07:30+00:00,2006,Arachnophobia (1990),Comedy|Horror,1990.0
474,2710,claims to be true,1138031976,claims to be true,2006-01-23 15:59:36+00:00,2006,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999.0
474,2710,video,1138031976,video,2006-01-23 15:59:36+00:00,2006,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999.0
474,2712,sexuality,1138032003,sexuality,2006-01-23 16:00:03+00:00,2006,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1999.0
474,2716,ghosts,1137205464,ghosts,2006-01-14 02:24:24+00:00,2006,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1984.0
474,2717,Ghosts,1137373633,ghosts,2006-01-16 01:07:13+00:00,2006,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,1989.0
474,2719,remake,1137373916,remake,2006-01-16 01:11:56+00:00,2006,"Haunting, The (1999)",Horror|Thriller,1999.0
474,2723,superhero,1137205533,superhero,2006-01-14 02:25:33+00:00,2006,Mystery Men (1999),Action|Comedy|Fantasy,1999.0
474,2726,heist,1137205507,heist,2006-01-14 02:25:07+00:00,2006,"Killing, The (1956)",Crime|Film-Noir,1956.0
474,2728,crucifixion,1137520905,crucifixion,2006-01-17 18:01:45+00:00,2006,Spartacus (1960),Action|Drama|Romance|War,1960.0
474,2728,Rome,1137520896,rome,2006-01-17 18:01:36+00:00,2006,Spartacus (1960),Action|Drama|Romance|War,1960.0
474,2728,slavery,1137520896,slavery,2006-01-17 18:01:36+00:00,2006,Spartacus (1960),Action|Drama|Romance|War,1960.0
474,2745,Missionary,1137202541,missionary,2006-01-14 01:35:41+00:00,2006,"Mission, The (1986)",Drama,1986.0
474,2745,Priest,1137191266,priest,2006-01-13 22:27:46+00:00,2006,"Mission, The (1986)",Drama,1986.0
474,2750,nostalgia,1137443255,nostalgia,2006-01-16 20:27:35+00:00,2006,Radio Days (1987),Comedy|Drama,1987.0
474,2750,radio,1137443255,radio,2006-01-16 20:27:35+00:00,2006,Radio Days (1987),Comedy|Drama,1987.0
474,2761,robots,1138032019,robots,2006-01-23 16:00:19+00:00,2006,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,1999.0
474,2762,ghosts,1137205068,ghosts,2006-01-14 02:17:48+00:00,2006,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999.0
474,2762,I see dead people,1137202627,i see dead people,2006-01-14 01:37:07+00:00,2006,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999.0
474,2787,Stephen King,1137374342,stephen king,2006-01-16 01:19:02+00:00,2006,Cat's Eye (1985),Horror,1985.0
474,2791,aviation,1138031941,aviation,2006-01-23 15:59:01+00:00,2006,Airplane! (1980),Comedy,1980.0
474,2791,spoof,1138031941,spoof,2006-01-23 15:59:01+00:00,2006,Airplane! (1980),Comedy,1980.0
474,2797,children,1138032265,children,2006-01-23 16:04:25+00:00,2006,Big (1988),Comedy|Drama|Fantasy|Romance,1988.0
474,2801,gambling,1137205541,gambling,2006-01-14 02:25:41+00:00,2006,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,1997.0
474,2803,lawyers,1137374982,lawyers,2006-01-16 01:29:42+00:00,2006,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,1993.0
474,2804,Christmas,1137191720,christmas,2006-01-13 22:35:20+00:00,2006,"Christmas Story, A (1983)",Children|Comedy,1983.0
474,2827,aliens,1137374307,aliens,2006-01-16 01:18:27+00:00,2006,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,1999.0
474,2863,Beatles,1138032352,beatles,2006-01-23 16:05:52+00:00,2006,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,1964.0
474,2871,river,1138032293,river,2006-01-23 16:04:53+00:00,2006,Deliverance (1972),Adventure|Drama|Thriller,1972.0
474,2872,England,1137191745,england,2006-01-13 22:35:45+00:00,2006,Excalibur (1981),Adventure|Fantasy,1981.0
474,2872,King Arthur,1137191745,king arthur,2006-01-13 22:35:45+00:00,2006,Excalibur (1981),Adventure|Fantasy,1981.0
474,2905,In Netflix queue,1137201967,in netflix queue,2006-01-14 01:26:07+00:00,2006,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,1962.0
474,2915,prostitution,1137374478,prostitution,2006-01-16 01:21:18+00:00,2006,Risky Business (1983),Comedy,1983.0
474,2918,High School,1137191753,high school,2006-01-13 22:35:53+00:00,2006,Ferris Bueller's Day Off (1986),Comedy,1986.0
474,2919,Academy award (Best Supporting Actress),1137367916,academy award (best supporting actress),2006-01-15 23:31:56+00:00,2006,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1982.0
474,2919,Indonesia,1137367916,indonesia,2006-01-15 23:31:56+00:00,2006,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1982.0
474,2919,journalism,1137367916,journalism,2006-01-15 23:31:56+00:00,2006,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1982.0
474,2927,adultery,1138032272,adultery,2006-01-23 16:04:32+00:00,2006,Brief Encounter (1946),Drama|Romance,1946.0
474,2935,gambling,1138032373,gambling,2006-01-23 16:06:13+00:00,2006,"Lady Eve, The (1941)",Comedy|Romance,1941.0
474,2937,screwball,1137205550,screwball,2006-01-14 02:25:50+00:00,2006,"Palm Beach Story, The (1942)",Comedy,1942.0
474,2939,In Netflix queue,1137202140,in netflix queue,2006-01-14 01:29:00+00:00,2006,Niagara (1953),Drama|Thriller,1953.0
474,2940,nightclub,1138032341,nightclub,2006-01-23 16:05:41+00:00,2006,Gilda (1946),Drama|Film-Noir|Mystery|Romance,1946.0
474,2941,island,1138032457,island,2006-01-23 16:07:37+00:00,2006,South Pacific (1958),Musical|Romance|War,1958.0
474,2943,Vietnam,1138804253,vietnam,2006-02-01 14:30:53+00:00,2006,Indochine (1992),Drama|Romance,1992.0
474,2952,gambling,1137191914,gambling,2006-01-13 22:38:34+00:00,2006,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1996.0
474,2959,violence,1137205034,violence,2006-01-14 02:17:14+00:00,2006,Fight Club (1999),Action|Crime|Drama|Thriller,1999.0
474,2966,brothers,1138032507,brothers,2006-01-23 16:08:27+00:00,2006,"Straight Story, The (1999)",Adventure|Drama,1999.0
474,2966,lawn mower,1138032507,lawn mower,2006-01-23 16:08:27+00:00,2006,"Straight Story, The (1999)",Adventure|Drama,1999.0
474,2967,evil children,1138038912,evil children,2006-01-23 17:55:12+00:00,2006,"Bad Seed, The (1956)",Drama|Thriller,1956.0
474,2968,time travel,1138032520,time travel,2006-01-23 16:08:40+00:00,2006,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,1981.0
474,2987,live action/animation,1138032544,live action/animation,2006-01-23 16:09:04+00:00,2006,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988.0
474,3000,anime,1138032418,anime,2006-01-23 16:06:58+00:00,2006,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1997.0
474,3006,tobacco,1138032361,tobacco,2006-01-23 16:06:01+00:00,2006,"Insider, The (1999)",Drama|Thriller,1999.0
474,3006,true story,1138032361,true story,2006-01-23 16:06:01+00:00,2006,"Insider, The (1999)",Drama|Thriller,1999.0
474,3007,In Netflix queue,1137201930,in netflix queue,2006-01-14 01:25:30+00:00,2006,American Movie (1999),Documentary,1999.0
474,3011,dance marathon,1137191967,dance marathon,2006-01-13 22:39:27+00:00,2006,"They Shoot Horses, Don't They? (1969)",Drama,1969.0
474,3028,Shakespeare,1137374544,shakespeare,2006-01-16 01:22:24+00:00,2006,"Taming of the Shrew, The (1967)",Comedy,1967.0
474,3030,samurai,1138032553,samurai,2006-01-23 16:09:13+00:00,2006,Yojimbo (1961),Action|Adventure,1961.0
474,3039,class,1138032532,class,2006-01-23 16:08:52+00:00,2006,Trading Places (1983),Comedy,1983.0
474,3040,camp,1137373789,camp,2006-01-16 01:09:49+00:00,2006,Meatballs (1979),Comedy,1979.0
474,3044,memory,1137202357,memory,2006-01-14 01:32:37+00:00,2006,Dead Again (1991),Mystery|Romance|Thriller,1991.0
474,3044,music,1137202357,music,2006-01-14 01:32:37+00:00,2006,Dead Again (1991),Mystery|Romance|Thriller,1991.0
474,3052,religion,1137191859,religion,2006-01-13 22:37:39+00:00,2006,Dogma (1999),Adventure|Comedy|Fantasy,1999.0
474,3060,In Netflix queue,1137201892,in netflix queue,2006-01-14 01:24:52+00:00,2006,"Commitments, The (1991)",Comedy|Drama|Musical,1991.0
474,3071,high school,1137375023,high school,2006-01-16 01:30:23+00:00,2006,Stand and Deliver (1988),Comedy|Drama,1988.0
474,3072,New York,1137191274,new york,2006-01-13 22:27:54+00:00,2006,Moonstruck (1987),Comedy|Romance,1987.0
474,3077,In Netflix queue,1137201542,in netflix queue,2006-01-14 01:19:02+00:00,2006,42 Up (1998),Documentary,1998.0
474,3077,Up series,1137201543,up series,2006-01-14 01:19:03+00:00,2006,42 Up (1998),Documentary,1998.0
474,3081,Ichabod Crane,1137374535,ichabod crane,2006-01-16 01:22:15+00:00,2006,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,1999.0
474,3087,christmas,1137271226,christmas,2006-01-14 20:40:26+00:00,2006,Scrooged (1988),Comedy|Fantasy|Romance,1988.0
474,3087,new york,1137271222,new york,2006-01-14 20:40:22+00:00,2006,Scrooged (1988),Comedy|Fantasy|Romance,1988.0
474,3095,depression,1137205475,depression,2006-01-14 02:24:35+00:00,2006,"Grapes of Wrath, The (1940)",Drama,1940.0
474,3095,dust bowl,1137205475,dust bowl,2006-01-14 02:24:35+00:00,2006,"Grapes of Wrath, The (1940)",Drama,1940.0
474,3097,remade,1138032435,remade,2006-01-23 16:07:15+00:00,2006,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,1940.0
474,3098,baseball,1137201875,baseball,2006-01-14 01:24:35+00:00,2006,"Natural, The (1984)",Drama,1984.0
474,3098,sports,1137201875,sports,2006-01-14 01:24:35+00:00,2006,"Natural, The (1984)",Drama,1984.0
474,3101,adultery,1138032312,adultery,2006-01-23 16:05:12+00:00,2006,Fatal Attraction (1987),Drama|Thriller,1987.0
474,3108,homeless,1137374925,homeless,2006-01-16 01:28:45+00:00,2006,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,1991.0
474,3111,racism,1138032385,racism,2006-01-23 16:06:25+00:00,2006,Places in the Heart (1984),Drama,1984.0
474,3114,Pixar,1138032529,pixar,2006-01-23 16:08:49+00:00,2006,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,1999.0
474,3115,men in drag,1137191883,men in drag,2006-01-13 22:38:03+00:00,2006,Flawless (1999),Drama,1999.0
474,3125,Graham Greene,1137191874,graham greene,2006-01-13 22:37:54+00:00,2006,"End of the Affair, The (1999)",Drama,1999.0
474,3135,fatherhood,1138032346,fatherhood,2006-01-23 16:05:46+00:00,2006,"Great Santini, The (1979)",Drama,1979.0
474,3147,Stephen King,1137191901,stephen king,2006-01-13 22:38:21+00:00,2006,"Green Mile, The (1999)",Crime|Drama,1999.0
474,3152,black-and-white,1137521245,black-and-white,2006-01-17 18:07:25+00:00,2006,"Last Picture Show, The (1971)",Drama,1971.0
474,3160,L.A.,1137202527,l.a.,2006-01-14 01:35:27+00:00,2006,Magnolia (1999),Drama,1999.0
474,3174,Andy Kaufman,1137191943,andy kaufman,2006-01-13 22:39:03+00:00,2006,Man on the Moon (1999),Comedy|Drama,1999.0
474,3175,spoof,1138032315,spoof,2006-01-23 16:05:15+00:00,2006,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1999.0
474,3176,Europe,1137202659,europe,2006-01-14 01:37:39+00:00,2006,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
474,3176,murder,1137202659,murder,2006-01-14 01:37:39+00:00,2006,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0
474,3178,boxing,1137374389,boxing,2006-01-16 01:19:49+00:00,2006,"Hurricane, The (1999)",Drama,1999.0
474,3181,Shakespeare,1137179352,shakespeare,2006-01-13 19:09:12+00:00,2006,Titus (1999),Drama,1999.0
474,3192,In Netflix queue,1137201464,in netflix queue,2006-01-14 01:17:44+00:00,2006,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,1998.0
474,3210,high school,1137374381,high school,2006-01-16 01:19:41+00:00,2006,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,1982.0
474,3211,a dingo ate my baby,1137191854,a dingo ate my baby,2006-01-13 22:37:34+00:00,2006,"Cry in the Dark, A (1988)",Drama,1988.0
474,3211,Australia,1137191854,australia,2006-01-13 22:37:34+00:00,2006,"Cry in the Dark, A (1988)",Drama,1988.0
474,3247,nuns,1137374526,nuns,2006-01-16 01:22:06+00:00,2006,Sister Act (1992),Comedy|Crime,1992.0
474,3250,In Netflix queue,1137202163,in netflix queue,2006-01-14 01:29:23+00:00,2006,Alive (1993),Drama,1993.0
474,3258,plastic surgery,1137375095,plastic surgery,2006-01-16 01:31:35+00:00,2006,Death Becomes Her (1992),Comedy|Fantasy,1992.0
474,3259,Ireland,1137375116,ireland,2006-01-16 01:31:56+00:00,2006,Far and Away (1992),Adventure|Drama|Romance,1992.0
474,3260,E.M. Forster,1137181368,e.m. forster,2006-01-13 19:42:48+00:00,2006,Howards End (1992),Drama,1992.0
474,3263,basketball,1137374566,basketball,2006-01-16 01:22:46+00:00,2006,White Men Can't Jump (1992),Comedy|Drama,1992.0
474,3270,figure skating,1137375084,figure skating,2006-01-16 01:31:24+00:00,2006,"Cutting Edge, The (1992)",Comedy|Drama|Romance,1992.0
474,3273,slasher,1138032428,slasher,2006-01-23 16:07:08+00:00,2006,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000.0
474,3273,spoof,1138032428,spoof,2006-01-23 16:07:08+00:00,2006,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000.0
474,3281,sexuality,1137374330,sexuality,2006-01-16 01:18:50+00:00,2006,"Brandon Teena Story, The (1998)",Documentary,1998.0
474,3306,big top,1137205399,big top,2006-01-14 02:23:19+00:00,2006,"Circus, The (1928)",Comedy,1928.0
474,3306,circus,1137205399,circus,2006-01-14 02:23:19+00:00,2006,"Circus, The (1928)",Comedy,1928.0
474,3307,blind,1137205412,blind,2006-01-14 02:23:32+00:00,2006,City Lights (1931),Comedy|Drama|Romance,1931.0
474,3310,orphans,1138032366,orphans,2006-01-23 16:06:06+00:00,2006,"Kid, The (1921)",Comedy|Drama,1921.0
474,3317,writing,1138032548,writing,2006-01-23 16:09:08+00:00,2006,Wonder Boys (2000),Comedy|Drama,2000.0
474,3330,adolescence,1138032469,adolescence,2006-01-23 16:07:49+00:00,2006,Splendor in the Grass (1961),Drama|Romance,1961.0
474,3330,sexuality,1138032498,sexuality,2006-01-23 16:08:18+00:00,2006,Splendor in the Grass (1961),Drama|Romance,1961.0
474,3338,In Netflix queue,1137201680,in netflix queue,2006-01-14 01:21:20+00:00,2006,For All Mankind (1989),Documentary,1989.0
474,3341,remade,1138032286,remade,2006-01-23 16:04:46+00:00,2006,Born Yesterday (1950),Comedy,1950.0
474,3360,basketball,1137784798,basketball,2006-01-20 19:19:58+00:00,2006,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,1986.0
474,3384,subway,1138032512,subway,2006-01-23 16:08:32+00:00,2006,"Taking of Pelham One Two Three, The (1974)",Action|Crime,1974.0
474,3385,Peace Corp,1137374553,peace corp,2006-01-16 01:22:33+00:00,2006,Volunteers (1985),Comedy,1985.0
474,3386,politics,1137191934,politics,2006-01-13 22:38:54+00:00,2006,JFK (1991),Drama|Mystery|Thriller,1991.0
474,3386,president,1137191934,president,2006-01-13 22:38:54+00:00,2006,JFK (1991),Drama|Mystery|Thriller,1991.0
474,3408,scandal,1138032304,scandal,2006-01-23 16:05:04+00:00,2006,Erin Brockovich (2000),Drama,2000.0
474,3408,true story,1138032304,true story,2006-01-23 16:05:04+00:00,2006,Erin Brockovich (2000),Drama,2000.0
474,3420,lawyers,1137375055,lawyers,2006-01-16 01:30:55+00:00,2006,...And Justice for All (1979),Drama|Thriller,1979.0
474,3421,college,1137374581,college,2006-01-16 01:23:01+00:00,2006,Animal House (1978),Comedy,1978.0
474,3421,TOGA,1137374587,toga,2006-01-16 01:23:07+00:00,2006,Animal House (1978),Comedy,1978.0
474,3424,racism,1137191865,racism,2006-01-13 22:37:45+00:00,2006,Do the Right Thing (1989),Drama,1989.0
474,3429,aardman,1140626569,aardman,2006-02-22 16:42:49+00:00,2006,Creature Comforts (1989),Animation|Comedy,1989.0
474,3435,Insurance,1137520877,insurance,2006-01-17 18:01:17+00:00,2006,Double Indemnity (1944),Crime|Drama|Film-Noir,1944.0
474,3447,Pearl S Buck,1137191895,pearl s buck,2006-01-13 22:38:15+00:00,2006,"Good Earth, The (1937)",Drama,1937.0
474,3451,Hepburn and Tracy,1137181361,hepburn and tracy,2006-01-13 19:42:41+00:00,2006,Guess Who's Coming to Dinner (1967),Drama,1967.0
474,3451,interracial marriage,1137205479,interracial marriage,2006-01-14 02:24:39+00:00,2006,Guess Who's Coming to Dinner (1967),Drama,1967.0
474,3451,prejudice,1137205481,prejudice,2006-01-14 02:24:41+00:00,2006,Guess Who's Coming to Dinner (1967),Drama,1967.0
474,3451,racism,1137205477,racism,2006-01-14 02:24:37+00:00,2006,Guess Who's Coming to Dinner (1967),Drama,1967.0
474,3456,In Netflix queue,1137201463,in netflix queue,2006-01-14 01:17:43+00:00,2006,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,1999.0
474,3461,island,1138032377,island,2006-01-23 16:06:17+00:00,2006,Lord of the Flies (1963),Adventure|Drama|Thriller,1963.0
474,3462,factory,1137205526,factory,2006-01-14 02:25:26+00:00,2006,Modern Times (1936),Comedy|Drama|Romance,1936.0
474,3468,pool,1137521005,pool,2006-01-17 18:03:25+00:00,2006,"Hustler, The (1961)",Drama,1961.0
474,3469,court,1137375171,court,2006-01-16 01:32:51+00:00,2006,Inherit the Wind (1960),Drama,1960.0
474,3469,evolution,1137375171,evolution,2006-01-16 01:32:51+00:00,2006,Inherit the Wind (1960),Drama,1960.0
474,3469,religion,1137375171,religion,2006-01-16 01:32:51+00:00,2006,Inherit the Wind (1960),Drama,1960.0
474,3475,class,1138032413,class,2006-01-23 16:06:53+00:00,2006,"Place in the Sun, A (1951)",Drama|Romance,1951.0
474,3481,Nick Hornby,1137181093,nick hornby,2006-01-13 19:38:13+00:00,2006,High Fidelity (2000),Comedy|Drama|Romance,2000.0
474,3489,Peter Pan,1137191920,peter pan,2006-01-13 22:38:40+00:00,2006,Hook (1991),Adventure|Comedy|Fantasy,1991.0
474,3498,In Netflix queue,1137201900,in netflix queue,2006-01-14 01:25:00+00:00,2006,Midnight Express (1978),Drama,1978.0
474,3502,death,1137375216,death,2006-01-16 01:33:36+00:00,2006,My Life (1993),Drama,1993.0
474,3504,journalism,1137191950,journalism,2006-01-13 22:39:10+00:00,2006,Network (1976),Comedy|Drama,1976.0
474,3507,In Netflix queue,1137200453,in netflix queue,2006-01-14 01:00:53+00:00,2006,"Odd Couple, The (1968)",Comedy,1968.0
474,3512,transplants,1137205572,transplants,2006-01-14 02:26:12+00:00,2006,Return to Me (2000),Drama|Romance,2000.0
474,3515,alternate endings,1138032711,alternate endings,2006-01-23 16:11:51+00:00,2006,Me Myself I (2000),Comedy|Romance,2000.0
474,3526,families,1138032724,families,2006-01-23 16:12:04+00:00,2006,Parenthood (1989),Comedy|Drama,1989.0
474,3528,psychiatrist,1137374751,psychiatrist,2006-01-16 01:25:51+00:00,2006,"Prince of Tides, The (1991)",Drama|Romance,1991.0
474,3536,priest,1137181376,priest,2006-01-13 19:42:56+00:00,2006,Keeping the Faith (2000),Comedy|Drama|Romance,2000.0
474,3536,rabbi,1137181376,rabbi,2006-01-13 19:42:56+00:00,2006,Keeping the Faith (2000),Comedy|Drama|Romance,2000.0
474,3546,show business,1138032886,show business,2006-01-23 16:14:46+00:00,2006,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,1962.0
474,3548,1920s,1137205331,1920s,2006-01-14 02:22:11+00:00,2006,Auntie Mame (1958),Comedy|Drama,1958.0
474,3549,Gambling,1137191235,gambling,2006-01-13 22:27:15+00:00,2006,Guys and Dolls (1955),Comedy|Musical|Romance,1955.0
474,3552,golf,1137374630,golf,2006-01-16 01:23:50+00:00,2006,Caddyshack (1980),Comedy,1980.0
474,3556,1970s,1138032871,1970s,2006-01-23 16:14:31+00:00,2006,"Virgin Suicides, The (1999)",Drama|Romance,1999.0
474,3556,suicide,1138032871,suicide,2006-01-23 16:14:31+00:00,2006,"Virgin Suicides, The (1999)",Drama|Romance,1999.0
474,3559,In Netflix queue,1137202015,in netflix queue,2006-01-14 01:26:55+00:00,2006,Limelight (1952),Comedy|Drama|Romance,1952.0
474,3566,business,1137205342,business,2006-01-14 02:22:22+00:00,2006,"Big Kahuna, The (2000)",Comedy|Drama,2000.0
474,3566,religion,1137205342,religion,2006-01-14 02:22:22+00:00,2006,"Big Kahuna, The (2000)",Comedy|Drama,2000.0
474,3608,Pee Wee Herman,1138032732,pee wee herman,2006-01-23 16:12:12+00:00,2006,Pee-wee's Big Adventure (1985),Adventure|Comedy,1985.0
474,3629,mining,1138032660,mining,2006-01-23 16:11:00+00:00,2006,"Gold Rush, The (1925)",Adventure|Comedy|Romance,1925.0
474,3675,Christmas,1137205636,christmas,2006-01-14 02:27:16+00:00,2006,White Christmas (1954),Comedy|Musical|Romance,1954.0
474,3676,In Netflix queue,1137202167,in netflix queue,2006-01-14 01:29:27+00:00,2006,Eraserhead (1977),Drama|Horror,1977.0
474,3683,Coen Brothers,1137521124,coen brothers,2006-01-17 18:05:24+00:00,2006,Blood Simple (1984),Crime|Drama|Film-Noir,1984.0
474,3712,television,1137375317,television,2006-01-16 01:35:17+00:00,2006,Soapdish (1991),Comedy,1991.0
474,3723,Shakespeare,1137191908,shakespeare,2006-01-13 22:38:28+00:00,2006,Hamlet (1990),Drama,1990.0
474,3724,Vietnam,1137201954,vietnam,2006-01-14 01:25:54+00:00,2006,Coming Home (1978),Drama|War,1978.0
474,3730,spying,1138032598,spying,2006-01-23 16:09:58+00:00,2006,"Conversation, The (1974)",Drama|Mystery,1974.0
474,3735,police,1138032794,police,2006-01-23 16:13:14+00:00,2006,Serpico (1973),Crime|Drama,1973.0
474,3793,superhero,1137205670,superhero,2006-01-14 02:27:50+00:00,2006,X-Men (2000),Action|Adventure|Sci-Fi,2000.0
474,3801,court,1137191841,court,2006-01-13 22:37:21+00:00,2006,Anatomy of a Murder (1959),Drama|Mystery,1959.0
474,3811,court,1138032584,court,2006-01-23 16:09:44+00:00,2006,Breaker Morant (1980),Drama|War,1980.0
474,3816,missing children,1138032720,missing children,2006-01-23 16:12:00+00:00,2006,"Official Story, The (La historia oficial) (1985)",Drama,1985.0
474,3844,diabetes,1137375348,diabetes,2006-01-16 01:35:48+00:00,2006,Steel Magnolias (1989),Drama,1989.0
474,3849,disability,1138032820,disability,2006-01-23 16:13:40+00:00,2006,The Spiral Staircase (1945),Horror|Mystery|Thriller,1945.0
474,3859,In Netflix queue,1137201554,in netflix queue,2006-01-14 01:19:14+00:00,2006,"Eyes of Tammy Faye, The (2000)",Documentary,2000.0
474,3859,televangelist,1137201554,televangelist,2006-01-14 01:19:14+00:00,2006,"Eyes of Tammy Faye, The (2000)",Documentary,2000.0
474,3877,superhero,1137374791,superhero,2006-01-16 01:26:31+00:00,2006,Supergirl (1984),Action|Adventure|Fantasy,1984.0
474,3897,journalism,1137205322,journalism,2006-01-14 02:22:02+00:00,2006,Almost Famous (2000),Drama,2000.0
474,3897,music,1137205322,music,2006-01-14 02:22:02+00:00,2006,Almost Famous (2000),Drama,2000.0
474,3897,Rolling Stone,1137205322,rolling stone,2006-01-14 02:22:02+00:00,2006,Almost Famous (2000),Drama,2000.0
474,3910,blindness,1138032613,blindness,2006-01-23 16:10:13+00:00,2006,Dancer in the Dark (2000),Drama|Musical,2000.0
474,3910,factory,1138032613,factory,2006-01-23 16:10:13+00:00,2006,Dancer in the Dark (2000),Drama|Musical,2000.0
474,3911,Dogs,1137181343,dogs,2006-01-13 19:42:23+00:00,2006,Best in Show (2000),Comedy,2000.0
474,3932,invisibility,1138032669,invisibility,2006-01-23 16:11:09+00:00,2006,"Invisible Man, The (1933)",Horror|Sci-Fi,1933.0
474,3949,drug abuse,1137192093,drug abuse,2006-01-13 22:41:33+00:00,2006,Requiem for a Dream (2000),Drama,2000.0
474,3951,In Netflix queue,1137179732,in netflix queue,2006-01-13 19:15:32+00:00,2006,Two Family House (2000),Drama,2000.0
474,3967,ballet,1137191989,ballet,2006-01-13 22:39:49+00:00,2006,Billy Elliot (2000),Drama,2000.0
474,3983,family,1137205683,family,2006-01-14 02:28:03+00:00,2006,You Can Count on Me (2000),Drama|Romance,2000.0
474,3988,Dr. Seuss,1137373756,dr. seuss,2006-01-16 01:09:16+00:00,2006,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,2000.0
474,3994,superhero,1137205619,superhero,2006-01-14 02:26:59+00:00,2006,Unbreakable (2000),Drama|Sci-Fi,2000.0
474,3996,china,1138032606,china,2006-01-23 16:10:06+00:00,2006,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,2000.0
474,3996,martial arts,1138032600,martial arts,2006-01-23 16:10:00+00:00,2006,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,2000.0
474,4007,business,1138032878,business,2006-01-23 16:14:38+00:00,2006,Wall Street (1987),Drama,1987.0
474,4012,stand-up comedy,1137374767,stand-up comedy,2006-01-16 01:26:07+00:00,2006,Punchline (1988),Comedy|Drama,1988.0
474,4019,writing,1138032630,writing,2006-01-23 16:10:30+00:00,2006,Finding Forrester (2000),Drama,2000.0
474,4024,Edith Wharton,1137375144,edith wharton,2006-01-16 01:32:24+00:00,2006,"House of Mirth, The (2000)",Romance,2000.0
474,4025,pageant,1137374719,pageant,2006-01-16 01:25:19+00:00,2006,Miss Congeniality (2000),Comedy|Crime,2000.0
474,4027,bluegrass,1137520959,bluegrass,2006-01-17 18:02:39+00:00,2006,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,2000.0
474,4029,movies,1137205589,movies,2006-01-14 02:26:29+00:00,2006,State and Main (2000),Comedy|Drama,2000.0
474,4034,based on a TV show,1137784729,based on a tv show,2006-01-20 19:18:49+00:00,2006,Traffic (2000),Crime|Drama|Thriller,2000.0
